5.199999809265137,5.171472072601318,7767,0.02852773666381836
3.700000047683716,3.759209394454956,82499,0.059209346771240234
4.0,4.052001953125,93774,0.052001953125
4.599999904632568,4.643611431121826,88859,0.04361152648925781
4.900000095367432,4.906355857849121,14543,0.006355762481689453
5.599999904632568,5.531272888183594,62334,0.06872701644897461
3.700000047683716,3.711944818496704,91901,0.011944770812988281
3.799999952316284,3.8194684982299805,113737,0.01946854591369629
5.0,4.933423042297363,45960,0.06657695770263672
4.400000095367432,4.447646141052246,56042,0.04764604568481445
5.400000095367432,5.244405269622803,63434,0.1555948257446289
3.0999999046325684,3.4152638912200928,90771,0.3152639865875244
3.5,3.6299519538879395,30932,0.12995195388793945
4.199999809265137,4.382453918457031,67003,0.18245410919189453
5.5,5.416924476623535,98129,0.08307552337646484
5.599999904632568,5.533669471740723,27685,0.0663304328918457
3.299999952316284,3.396804094314575,99743,0.09680414199829102
4.099999904632568,4.163877964019775,101135,0.06387805938720703
3.0999999046325684,3.463347911834717,105191,0.36334800720214844
5.0,5.044225215911865,62710,0.044225215911865234
3.9000000953674316,3.853925943374634,8752,0.04607415199279785
3.0,3.264606237411499,38467,0.264606237411499
3.200000047683716,3.3750202655792236,5435,0.1750202178955078
5.199999809265137,5.1903791427612305,6378,0.00962066650390625
5.699999809265137,5.533711910247803,4429,0.16628789901733398
4.5,4.5623087882995605,45360,0.06230878829956055
5.099999904632568,4.982243537902832,92156,0.11775636672973633
5.199999809265137,5.232411861419678,119034,0.032412052154541016
4.699999809265137,4.7581329345703125,68519,0.05813312530517578
5.199999809265137,5.052484512329102,19569,0.14751529693603516
3.9000000953674316,4.021951198577881,86722,0.12195110321044922
5.5,5.359045505523682,49878,0.14095449447631836
3.0,3.349118232727051,82060,0.3491182327270508
5.400000095367432,5.089480400085449,136846,0.3105196952819824
4.300000190734863,4.435263156890869,77288,0.13526296615600586
4.699999809265137,4.6915106773376465,40710,0.008489131927490234
5.900000095367432,5.676115989685059,124664,0.22388410568237305
4.400000095367432,4.445565223693848,69761,0.045565128326416016
3.9000000953674316,4.051779270172119,89974,0.1517791748046875
5.0,4.925998687744141,55936,0.07400131225585938
3.4000000953674316,3.541781425476074,56531,0.14178133010864258
3.299999952316284,3.6262550354003906,15385,0.32625508308410645
5.599999904632568,5.548556327819824,107564,0.05144357681274414
3.299999952316284,3.4287424087524414,81159,0.12874245643615723
5.099999904632568,5.049900054931641,84330,0.050099849700927734
3.5,3.7378005981445312,133990,0.23780059814453125
5.400000095367432,5.375728607177734,21759,0.024271488189697266
5.199999809265137,5.0928215980529785,69338,0.1071782112121582
4.900000095367432,4.953744888305664,148051,0.05374479293823242
5.800000190734863,5.651575088500977,148005,0.14842510223388672
5.5,5.464409828186035,75018,0.035590171813964844
5.199999809265137,5.1442461013793945,25856,0.05575370788574219
3.9000000953674316,3.9221091270446777,137533,0.022109031677246094
3.799999952316284,3.8273298740386963,79997,0.02732992172241211
3.5,3.5857672691345215,2458,0.08576726913452148
5.599999904632568,5.50206995010376,45993,0.0979299545288086
5.099999904632568,5.072134017944336,32760,0.027865886688232422
5.300000190734863,5.2187395095825195,100524,0.08126068115234375
5.800000190734863,5.671976089477539,123717,0.12802410125732422
6.0,5.715602397918701,89564,0.28439760208129883
5.5,5.440973281860352,36023,0.05902671813964844
3.799999952316284,3.7503254413604736,91968,0.04967451095581055
3.200000047683716,3.318136215209961,87957,0.11813616752624512
4.400000095367432,4.449956893920898,103921,0.0499567985534668
5.400000095367432,5.3921027183532715,2313,0.007897377014160156
3.0,3.232067823410034,26838,0.23206782341003418
3.799999952316284,3.8032782077789307,46746,0.0032782554626464844
5.5,5.468175411224365,96844,0.031824588775634766
5.300000190734863,5.099541664123535,123356,0.20045852661132812
4.699999809265137,4.749451160430908,141231,0.049451351165771484
5.0,4.82119083404541,59178,0.17880916595458984
5.400000095367432,5.402114391326904,46661,0.0021142959594726562
4.599999904632568,4.318048000335693,75948,0.281951904296875
3.5999999046325684,3.76373291015625,148937,0.16373300552368164
5.900000095367432,5.6659321784973145,14414,0.2340679168701172
4.400000095367432,4.419614791870117,98218,0.019614696502685547
4.300000190734863,4.220844268798828,108036,0.07915592193603516
4.599999904632568,4.617778778076172,144866,0.017778873443603516
5.099999904632568,5.049417018890381,143806,0.0505828857421875
4.800000190734863,4.803851127624512,92286,0.0038509368896484375
5.699999809265137,5.5249199867248535,56029,0.1750798225402832
