0.8908,-0.52553,1.5917,-1.03,0.67711,0.50378,-0.94719,0.31628
0.82458,-0.47276,1.5419,-1.0001,0.64343,0.49475,-0.91588,0.30555
0.75787,-0.41937,1.4916,-0.96877,0.60976,0.4848,-0.88441,0.2942
0.69068,-0.36539,1.4408,-0.93614,0.57609,0.47396,-0.85278,0.28226
0.62303,-0.31091,1.3895,-0.90222,0.54241,0.46227,-0.82098,0.26977
0.55494,-0.25599,1.3378,-0.86706,0.50873,0.44974,-0.789,0.25675
0.48643,-0.20068,1.2855,-0.83069,0.47504,0.43641,-0.75684,0.24324
0.41753,-0.14506,1.2327,-0.79316,0.44133,0.4223,-0.7245,0.22926
0.34825,-0.089185,1.1795,-0.75451,0.4076,0.40745,-0.69196,0.21485
0.27862,-0.033131,1.1257,-0.71479,0.37385,0.39189,-0.65922,0.20005
0.20868,0.023038,1.0715,-0.67404,0.34006,0.37566,-0.62628,0.18488
0.13843,0.079255,1.0167,-0.63231,0.30623,0.35878,-0.59313,0.16938
0.067922,0.13545,0.9615,-0.58964,0.27237,0.34129,-0.55977,0.15358
-0.0028251,0.19156,0.9058,-0.5461,0.23847,0.32323,-0.52619,0.13752
-0.073777,0.24751,0.84962,-0.50172,0.20451,0.30463,-0.4924,0.12123
-0.1449,0.30324,0.79297,-0.45656,0.17051,0.28553,-0.45837,0.10474
-0.21617,0.35867,0.73586,-0.41068,0.13645,0.26597,-0.42413,0.088096
-0.28753,0.41374,0.67829,-0.36412,0.10234,0.24599,-0.38965,0.07132
-0.35897,0.46839,0.62027,-0.31695,0.068163,0.22562,-0.35495,0.054451
-0.43043,0.52253,0.56181,-0.26922,0.033929,0.20491,-0.32002,0.037523
-0.50189,0.57611,0.50291,-0.22099,-0.00036749,0.18388,-0.28485,0.020571
-0.57329,0.62905,0.4436,-0.17231,-0.034728,0.16259,-0.24946,0.0036274
-0.6446,0.6813,0.38388,-0.12324,-0.069152,0.14108,-0.21384,-0.013273
-0.71578,0.73277,0.32377,-0.073847,-0.10364,0.11938,-0.17799,-0.030096
-0.78678,0.78342,0.26328,-0.024185,-0.13819,0.097535,-0.14192,-0.046809
-0.85756,0.83317,0.20242,0.025684,-0.17281,0.075588,-0.10562,-0.063379
-0.92807,0.88196,0.14121,0.0757,-0.20748,0.053579,-0.069113,-0.079773
-0.99826,0.92972,0.079676,0.1258,-0.24221,0.03155,-0.03239,-0.095958
-1.0681,0.9764,0.017826,0.17592,-0.277,0.0095424,0.0045406,-0.1119
-1.1375,1.0219,-0.044315,0.22601,-0.31184,-0.012403,0.041671,-0.12758
-1.2064,1.0663,-0.10673,0.27599,-0.34673,-0.034245,0.078995,-0.14295
-1.2749,1.1093,-0.16939,0.32581,-0.38166,-0.055941,0.1165,-0.15798
-1.3427,1.151,-0.23227,0.3754,-0.41662,-0.077452,0.15419,-0.17266
-1.41,1.1914,-0.29536,0.4247,-0.45162,-0.098736,0.19204,-0.18694
-1.4766,1.2303,-0.35862,0.47366,-0.48663,-0.11975,0.23005,-0.2008
-1.5424,1.2677,-0.42203,0.52219,-0.52167,-0.14046,0.26821,-0.21421
-1.6075,1.3036,-0.48555,0.57026,-0.5567,-0.16083,0.30649,-0.22715
-1.6717,1.3379,-0.54916,0.61778,-0.59174,-0.18081,0.3449,-0.23958
-1.7351,1.3706,-0.61284,0.6647,-0.62675,-0.20036,0.38341,-0.25148
-1.7975,1.4016,-0.67653,0.71097,-0.66175,-0.21945,0.42201,-0.26283
-1.8589,1.4308,-0.74022,0.75651,-0.6967,-0.23805,0.46068,-0.27361
-1.9192,1.4583,-0.80387,0.80127,-0.73161,-0.2561,0.49941,-0.28378
-1.9785,1.484,-0.86743,0.84519,-0.76645,-0.27359,0.53819,-0.29333
-2.0365,1.5078,-0.93089,0.88821,-0.80121,-0.29047,0.57698,-0.30224
-2.0934,1.5297,-0.99419,0.93028,-0.83588,-0.30671,0.61577,-0.31048
-2.1489,1.5497,-1.0573,0.97133,-0.87043,-0.32228,0.65455,-0.31805
-2.2032,1.5678,-1.1202,1.0113,-0.90486,-0.33714,0.69329,-0.32491
-2.256,1.5839,-1.1828,1.0502,-0.93915,-0.35127,0.73197,-0.33105
-2.3074,1.598,-1.2451,1.0878,-0.97327,-0.36463,0.77056,-0.33645
-2.3572,1.61,-1.307,1.1243,-1.0072,-0.3772,0.80904,-0.34111
-2.4056,1.62,-1.3685,1.1594,-1.041,-0.38894,0.8474,-0.34501
-2.4523,1.6279,-1.4296,1.1933,-1.0745,-0.39984,0.8856,-0.34812
-2.4974,1.6338,-1.4902,1.2257,-1.1077,-0.40986,0.92362,-0.35045
-2.5407,1.6375,-1.5502,1.2567,-1.1408,-0.41898,0.96143,-0.35199
-2.5823,1.6391,-1.6097,1.2863,-1.1735,-0.42719,0.999,-0.35271
-2.6221,1.6385,-1.6685,1.3143,-1.2059,-0.43445,1.0363,-0.35262
-2.66,1.6359,-1.7266,1.3408,-1.238,-0.44076,1.0733,-0.3517
-2.696,1.6311,-1.7841,1.3656,-1.2697,-0.44608,1.11,-0.34995
-2.73,1.6242,-1.8407,1.3889,-1.301,-0.45042,1.1464,-0.34738
-2.762,1.6151,-1.8965,1.4104,-1.3319,-0.45374,1.1824,-0.34396
-2.792,1.6039,-1.9514,1.4302,-1.3624,-0.45604,1.2179,-0.3397
-2.82,1.5905,-2.0054,1.4483,-1.3925,-0.4573,1.2531,-0.3346
-2.8457,1.5751,-2.0584,1.4646,-1.422,-0.45752,1.2877,-0.32867
-2.8694,1.5575,-2.1104,1.4791,-1.451,-0.45669,1.3219,-0.32189
-2.8908,1.5378,-2.1612,1.4918,-1.4795,-0.45479,1.3555,-0.31427
-2.91,1.5161,-2.211,1.5026,-1.5074,-0.45183,1.3886,-0.30582
