0.37537,-0.53374,1.5594,-0.9722,0.75839,0.51432,-0.94227,0.36475
0.29421,-0.47951,1.4903,-0.93811,0.7133,0.50739,-0.89882,0.36151
0.2129,-0.42462,1.4206,-0.90262,0.66821,0.49952,-0.85527,0.35745
0.13148,-0.36917,1.3505,-0.86579,0.62313,0.49072,-0.81164,0.3526
0.049978,-0.31323,1.28,-0.82766,0.57806,0.48104,-0.76791,0.34698
-0.031579,-0.25687,1.2091,-0.78829,0.53301,0.47051,-0.72409,0.34061
-0.11316,-0.20017,1.1377,-0.74772,0.48797,0.45917,-0.68019,0.33353
-0.19472,-0.14321,1.066,-0.70602,0.44295,0.44704,-0.63621,0.32576
-0.27625,-0.086062,0.99396,-0.66324,0.39795,0.43418,-0.59215,0.31732
-0.35769,-0.028809,0.92154,-0.61944,0.35297,0.42061,-0.54802,0.30826
-0.43902,0.02847,0.84881,-0.57467,0.30801,0.40639,-0.50381,0.29858
-0.5202,0.085696,0.77576,-0.52901,0.26307,0.39154,-0.45954,0.28834
-0.6012,0.14279,0.70244,-0.4825,0.21817,0.37611,-0.41521,0.27755
-0.68197,0.19967,0.62886,-0.43522,0.17329,0.36014,-0.37082,0.26626
-0.76247,0.25627,0.55504,-0.38722,0.12844,0.34367,-0.32637,0.25449
-0.84267,0.31249,0.48101,-0.33858,0.083625,0.32675,-0.28187,0.24227
-0.92253,0.36826,0.40679,-0.28936,0.038852,0.30943,-0.23733,0.22966
-1.002,0.42351,0.33239,-0.23962,-0.005879,0.29173,-0.19275,0.21667
-1.081,0.47815,0.25786,-0.18945,-0.050562,0.27372,-0.14813,0.20334
-1.1596,0.53211,0.1832,-0.1389,-0.095192,0.25543,-0.10348,0.18971
-1.2376,0.5853,0.10846,-0.088043,-0.13977,0.23691,-0.058818,0.17583
-1.3151,0.63767,0.033649,-0.036954,-0.18427,0.2182,-0.014137,0.16171
-1.392,0.68912,-0.041196,0.014298,-0.22871,0.19935,0.030551,0.14742
-1.4682,0.73958,-0.11605,0.06564,-0.27307,0.18041,0.075238,0.13297
-1.5437,0.78899,-0.19088,0.117,-0.31735,0.16142,0.11992,0.11841
-1.6185,0.83727,-0.26566,0.16831,-0.36153,0.14242,0.16458,0.10377
-1.6925,0.88435,-0.34036,0.2195,-0.40561,0.12346,0.20921,0.089109
-1.7656,0.93017,-0.41494,0.27048,-0.44957,0.10459,0.25381,0.074448
-1.8378,0.97464,-0.48938,0.3212,-0.49342,0.085844,0.29835,0.05983
-1.909,1.0177,-0.56363,0.37158,-0.53713,0.067275,0.34284,0.045296
-1.9793,1.0593,-0.63767,0.42154,-0.58069,0.048922,0.38726,0.030882
-2.0485,1.0994,-0.71146,0.47102,-0.6241,0.030831,0.43159,0.016628
-2.1166,1.1379,-0.78497,0.51995,-0.66733,0.013042,0.47583,0.002572
-2.1835,1.1748,-0.85815,0.56824,-0.71038,-0.0044015,0.51995,-0.011248
-2.2492,1.2099,-0.93096,0.61584,-0.75323,-0.021459,0.56395,-0.024795
-2.3136,1.2433,-1.0034,0.66268,-0.79587,-0.038089,0.60781,-0.038032
-2.3768,1.2749,-1.0754,0.70868,-0.83827,-0.054253,0.65151,-0.050921
-2.4385,1.3046,-1.1469,0.75378,-0.88043,-0.069912,0.69504,-0.063428
-2.4988,1.3324,-1.2178,0.79791,-0.92232,-0.085029,0.73837,-0.075515
-2.5577,1.3583,-1.2883,0.841,-0.96392,-0.099566,0.7815,-0.087149
-2.615,1.3822,-1.3581,0.883,-1.0052,-0.11349,0.8244,-0.098295
-2.6707,1.4041,-1.4272,0.92384,-1.0462,-0.12676,0.86705,-0.10892
-2.7248,1.4239,-1.4957,0.96345,-1.0868,-0.13935,0.90943,-0.11899
-2.7772,1.4416,-1.5635,1.0018,-1.1271,-0.15123,0.95153,-0.12848
-2.8279,1.4572,-1.6304,1.0388,-1.167,-0.16236,0.99332,-0.13735
-2.8767,1.4706,-1.6966,1.0744,-1.2065,-0.17272,1.0348,-0.14558
-2.9237,1.4819,-1.7618,1.1085,-1.2455,-0.18228,1.0759,-0.15314
-2.9689,1.4909,-1.8262,1.1411,-1.2841,-0.19101,1.1166,-0.15999
-3.012,1.4978,-1.8896,1.1722,-1.3222,-0.19889,1.1569,-0.16612
-3.0532,1.5024,-1.9519,1.2017,-1.3598,-0.2059,1.1968,-0.1715
-3.0924,1.5047,-2.0132,1.2295,-1.3968,-0.21201,1.2362,-0.17611
-3.1294,1.5048,-2.0735,1.2556,-1.4333,-0.2172,1.2752,-0.17992
-3.1643,1.5027,-2.1325,1.28,-1.4692,-0.22146,1.3136,-0.18292
-3.1971,1.4983,-2.1904,1.3026,-1.5045,-0.22477,1.3515,-0.18508
-3.2276,1.4916,-2.247,1.3233,-1.5392,-0.22712,1.3889,-0.18639
-3.2559,1.4827,-2.3023,1.3422,-1.5731,-0.22849,1.4257,-0.18684
-3.2818,1.4715,-2.3562,1.3592,-1.6064,-0.22887,1.4618,-0.1864
-3.3054,1.4581,-2.4088,1.3743,-1.639,-0.22826,1.4973,-0.18506
-3.3267,1.4425,-2.4599,1.3875,-1.6708,-0.22664,1.5322,-0.18282
-3.3455,1.4247,-2.5095,1.3986,-1.7018,-0.22401,1.5663,-0.17967
-3.3618,1.4046,-2.5576,1.4078,-1.732,-0.22037,1.5997,-0.17559
-3.3757,1.3825,-2.6041,1.4149,-1.7613,-0.21572,1.6323,-0.17058
-3.3871,1.3582,-2.649,1.42,-1.7898,-0.21005,1.6642,-0.16464
-3.3959,1.3318,-2.6922,1.4231,-1.8173,-0.20337,1.6952,-0.15776
-3.4022,1.3033,-2.7337,1.424,-1.8439,-0.19569,1.7254,-0.14995
-3.4059,1.2728,-2.7734,1.423,-1.8696,-0.18701,1.7546,-0.14121
-3.4069,1.2404,-2.8113,1.4198,-1.8942,-0.17734,1.783,-0.13153
-3.4053,1.206,-2.8473,1.4145,-1.9179,-0.16669,1.8104,-0.12093
-3.4011,1.1697,-2.8814,1.4072,-1.9404,-0.15507,1.8369,-0.10941
-3.3942,1.1315,-2.9136,1.3978,-1.9619,-0.14249,1.8623,-0.096975
-3.3846,1.0916,-2.9438,1.3863,-1.9823,-0.12898,1.8867,-0.083642
-3.3723,1.0499,-2.972,1.3728,-2.0015,-0.11455,1.9101,-0.069421
-3.3573,1.0065,-2.9982,1.3571,-2.0195,-0.099221,1.9323,-0.054328
-3.3396,0.96158,-3.0222,1.3395,-2.0363,-0.083013,1.9534,-0.038376
-3.3192,0.91507,-3.0441,1.3198,-2.0519,-0.06595,1.9734,-0.021586
-3.296,0.86709,-3.0638,1.2982,-2.0663,-0.048059,1.9922,-0.0039764
