0.58437,-0.73174,1.3926,-1.1451,0.68333,0.55026,-0.8575,0.32976
0.53492,-0.68863,1.3545,-1.1231,0.66146,0.54116,-0.83469,0.32412
0.48513,-0.64464,1.3161,-1.0999,0.63955,0.53129,-0.81173,0.31803
0.43501,-0.5998,1.2773,-1.0755,0.61759,0.52065,-0.78861,0.31149
0.38457,-0.55416,1.2382,-1.05,0.59558,0.50928,-0.76531,0.30453
0.33382,-0.50776,1.1986,-1.0233,0.5735,0.49719,-0.74184,0.29715
0.28275,-0.46064,1.1587,-0.99548,0.55135,0.48441,-0.71819,0.28937
0.23139,-0.41285,1.1184,-0.96659,0.5291,0.47095,-0.69435,0.2812
0.17973,-0.36443,1.0778,-0.93664,0.50676,0.45684,-0.67031,0.27266
0.1278,-0.31544,1.0367,-0.90564,0.48431,0.44211,-0.64607,0.26376
0.075588,-0.26591,0.9953,-0.87363,0.46173,0.42677,-0.62163,0.25452
0.023121,-0.21591,0.95348,-0.84064,0.43903,0.41085,-0.59696,0.24495
-0.029593,-0.16547,0.91126,-0.80669,0.41618,0.39438,-0.57208,0.23507
-0.082541,-0.11465,0.86866,-0.77182,0.39319,0.37739,-0.54698,0.2249
-0.13571,-0.063503,0.82566,-0.73605,0.37003,0.35989,-0.52165,0.21444
-0.18908,-0.012078,0.78228,-0.69942,0.34671,0.34192,-0.49608,0.20372
-0.24264,0.039572,0.7385,-0.66196,0.3232,0.3235,-0.47027,0.19275
-0.29637,0.091391,0.69432,-0.62371,0.29952,0.30467,-0.44423,0.18154
-0.35026,0.14333,0.64976,-0.5847,0.27563,0.28544,-0.41794,0.17012
-0.40428,0.19532,0.60481,-0.54496,0.25155,0.26586,-0.3914,0.1585
-0.45842,0.24732,0.55948,-0.50454,0.22726,0.24594,-0.36461,0.14669
-0.51265,0.29927,0.51376,-0.46347,0.20276,0.22572,-0.33757,0.13472
-0.56696,0.35111,0.46766,-0.42178,0.17803,0.20523,-0.31028,0.12259
-0.62131,0.40279,0.42119,-0.37953,0.15308,0.1845,-0.28273,0.11034
-0.67569,0.45425,0.37435,-0.33675,0.1279,0.16357,-0.25493,0.097963
-0.73008,0.50543,0.32715,-0.29348,0.10248,0.14245,-0.22687,0.08549
-0.78444,0.55627,0.2796,-0.24977,0.076832,0.12118,-0.19856,0.072936
-0.83875,0.60672,0.23169,-0.20565,0.05094,0.099801,-0.17,0.060317
-0.89298,0.65671,0.18345,-0.16117,0.024805,0.078335,-0.14119,0.047651
-0.94711,0.7062,0.13488,-0.11637,-0.0015732,0.056816,-0.11213,0.034956
-1.0011,0.75512,0.085986,-0.07131,-0.028196,0.035277,-0.082822,0.022249
-1.0549,0.80342,0.036787,-0.02602,-0.055062,0.013749,-0.053274,0.0095473
-1.1086,0.85104,-0.012707,0.019448,-0.082172,-0.0077352,-0.023489,-0.0031306
-1.162,0.89792,-0.062483,0.065049,-0.10952,-0.029145,0.006528,-0.015767
-1.2151,0.944,-0.11253,0.11074,-0.13711,-0.050447,0.036771,-0.028345
-1.268,0.98924,-0.16282,0.15646,-0.16494,-0.071611,0.067235,-0.040846
-1.3205,1.0336,-0.21336,0.20217,-0.19299,-0.092604,0.097912,-0.053252
-1.3727,1.0769,-0.26411,0.24783,-0.22128,-0.11339,0.12879,-0.065545
-1.4244,1.1193,-0.31506,0.29337,-0.24978,-0.13395,0.15987,-0.077709
-1.4758,1.1606,-0.3662,0.33876,-0.2785,-0.15424,0.19114,-0.089724
-1.5266,1.2008,-0.4175,0.38395,-0.30743,-0.17424,0.22258,-0.10157
-1.577,1.2397,-0.46894,0.42888,-0.33655,-0.19391,0.2542,-0.11324
-1.6268,1.2775,-0.52049,0.47351,-0.36586,-0.21323,0.28596,-0.12471
-1.676,1.314,-0.57215,0.51778,-0.39536,-0.23215,0.31788,-0.13595
-1.7246,1.3492,-0.62387,0.56164,-0.42502,-0.25067,0.34992,-0.14696
-1.7726,1.383,-0.67565,0.60506,-0.45484,-0.26874,0.38208,-0.15772
-1.8198,1.4154,-0.72744,0.64797,-0.4848,-0.28633,0.41435,-0.16821
-1.8663,1.4463,-0.77923,0.69033,-0.51489,-0.30343,0.44671,-0.17841
-1.912,1.4758,-0.83098,0.73209,-0.5451,-0.31999,0.47914,-0.1883
-1.9569,1.5036,-0.88267,0.7732,-0.57541,-0.336,0.51163,-0.19787
-2.001,1.5299,-0.93426,0.81361,-0.60581,-0.35143,0.54416,-0.20711
-2.0441,1.5546,-0.98574,0.85328,-0.63628,-0.36626,0.57672,-0.21599
-2.0864,1.5776,-1.0371,0.89215,-0.6668,-0.38045,0.60928,-0.2245
-2.1276,1.5989,-1.0882,0.93018,-0.69735,-0.39399,0.64183,-0.23263
-2.1678,1.6184,-1.1391,0.96732,-0.72792,-0.40684,0.67435,-0.24035
-2.2069,1.6362,-1.1898,1.0035,-0.75848,-0.419,0.70682,-0.24765
-2.245,1.6522,-1.2401,1.0387,-0.78902,-0.43044,0.73922,-0.25452
-2.2819,1.6663,-1.2902,1.0729,-0.81951,-0.44113,0.77152,-0.26095
-2.3176,1.6786,-1.3398,1.1061,-0.84993,-0.45105,0.80372,-0.26691
-2.3522,1.689,-1.3891,1.1381,-0.88027,-0.4602,0.83578,-0.27239
-2.3854,1.6975,-1.438,1.169,-0.91049,-0.46855,0.86768,-0.27739
-2.4174,1.7041,-1.4864,1.1986,-0.94058,-0.47607,0.8994,-0.28188
-2.448,1.7087,-1.5342,1.2271,-0.97051,-0.48277,0.93092,-0.28585
-2.4773,1.7114,-1.5815,1.2542,-1.0003,-0.48861,0.96222,-0.2893
-2.5052,1.7121,-1.6283,1.2801,-1.0298,-0.4936,0.99326,-0.2922
-2.5317,1.7108,-1.6744,1.3046,-1.0591,-0.4977,1.024,-0.29455
-2.5567,1.7075,-1.7198,1.3277,-1.0881,-0.50092,1.0545,-0.29633
-2.5802,1.7021,-1.7645,1.3494,-1.1169,-0.50324,1.0847,-0.29754
-2.6021,1.6948,-1.8085,1.3696,-1.1454,-0.50466,1.1145,-0.29816
-2.6226,1.6854,-1.8517,1.3884,-1.1735,-0.50515,1.1439,-0.29818
-2.6414,1.6741,-1.8941,1.4056,-1.2012,-0.50472,1.173,-0.2976
-2.6586,1.6607,-1.9356,1.4213,-1.2286,-0.50336,1.2016,-0.2964
-2.6741,1.6452,-1.9762,1.4354,-1.2555,-0.50107,1.2297,-0.29458
-2.688,1.6278,-2.0158,1.4479,-1.282,-0.49783,1.2575,-0.29214
-2.7002,1.6084,-2.0545,1.4588,-1.3081,-0.49365,1.2847,-0.28905
