0.39085,-0.47769,0.56066,-0.31019,0.21314,0.23443,-0.28238,0.093252
0.39111,-0.47472,0.55297,-0.31386,0.20598,0.23942,-0.27741,0.093528
0.39159,-0.47148,0.54546,-0.31756,0.19903,0.24423,-0.2726,0.093755
0.39228,-0.46795,0.53811,-0.32129,0.19229,0.24885,-0.26796,0.093928
0.39317,-0.46414,0.53095,-0.32502,0.18577,0.25328,-0.2635,0.094041
0.39424,-0.46003,0.52398,-0.32877,0.17947,0.2575,-0.25922,0.094087
0.39549,-0.45563,0.51721,-0.33252,0.1734,0.26153,-0.25513,0.094062
0.39691,-0.45095,0.51063,-0.33626,0.16757,0.26534,-0.25123,0.09396
0.39849,-0.44596,0.50426,-0.33999,0.16197,0.26893,-0.24751,0.093775
0.4002,-0.44069,0.49811,-0.34369,0.15662,0.2723,-0.24399,0.093501
0.40205,-0.43512,0.49217,-0.34737,0.15151,0.27544,-0.24067,0.093133
0.40401,-0.42925,0.48646,-0.35102,0.14665,0.27835,-0.23755,0.092667
0.40608,-0.42309,0.48097,-0.35462,0.14205,0.28102,-0.23463,0.092096
0.40823,-0.41664,0.47572,-0.35817,0.13771,0.28345,-0.23192,0.091417
0.41045,-0.4099,0.4707,-0.36166,0.13363,0.28563,-0.22941,0.090625
0.41274,-0.40286,0.46591,-0.36509,0.12981,0.28756,-0.2271,0.089715
0.41507,-0.39554,0.46136,-0.36844,0.12626,0.28923,-0.225,0.088682
0.41742,-0.38793,0.45705,-0.37171,0.12297,0.29065,-0.22311,0.087525
0.41978,-0.38004,0.45298,-0.37489,0.11994,0.2918,-0.22142,0.086238
0.42214,-0.37186,0.44916,-0.37797,0.11719,0.2927,-0.21994,0.084819
0.42447,-0.36341,0.44557,-0.38094,0.1147,0.29332,-0.21866,0.083264
0.42676,-0.35469,0.44223,-0.3838,0.11248,0.29368,-0.21759,0.081572
0.429,-0.3457,0.43912,-0.38653,0.11052,0.29376,-0.21671,0.079739
0.43115,-0.33644,0.43625,-0.38913,0.10883,0.29357,-0.21603,0.077764
0.43322,-0.32693,0.43362,-0.39159,0.1074,0.29311,-0.21555,0.075646
0.43516,-0.31716,0.43122,-0.3939,0.10622,0.29238,-0.21526,0.073383
0.43698,-0.30714,0.42905,-0.39606,0.10531,0.29137,-0.21516,0.070975
0.43864,-0.29688,0.4271,-0.39805,0.10464,0.29008,-0.21524,0.068421
0.44014,-0.28639,0.42537,-0.39987,0.10423,0.28852,-0.21551,0.065721
0.44145,-0.27567,0.42385,-0.40151,0.10405,0.28669,-0.21595,0.062876
0.44254,-0.26473,0.42254,-0.40297,0.10412,0.28459,-0.21655,0.059887
0.44341,-0.25357,0.42143,-0.40423,0.10442,0.28221,-0.21732,0.056755
0.44404,-0.2422,0.42052,-0.40529,0.10494,0.27956,-0.21825,0.053481
0.44439,-0.23064,0.41979,-0.40614,0.10568,0.27665,-0.21933,0.050069
0.44446,-0.21889,0.41923,-0.40678,0.10664,0.27347,-0.22056,0.046519
0.44423,-0.20695,0.41885,-0.4072,0.1078,0.27004,-0.22192,0.042836
0.44367,-0.19485,0.41863,-0.40739,0.10916,0.26634,-0.22341,0.039023
0.44277,-0.18257,0.41855,-0.40735,0.11071,0.26239,-0.22502,0.035083
0.44151,-0.17015,0.41861,-0.40706,0.11244,0.25819,-0.22674,0.031021
0.43987,-0.15757,0.4188,-0.40654,0.11434,0.25374,-0.22856,0.026841
0.43783,-0.14486,0.4191,-0.40577,0.1164,0.24905,-0.23048,0.022548
0.43537,-0.13202,0.4195,-0.40474,0.1186,0.24413,-0.23249,0.018148
0.43248,-0.11907,0.42,-0.40345,0.12095,0.23898,-0.23456,0.013646
0.42913,-0.106,0.42057,-0.4019,0.12342,0.2336,-0.23671,0.0090477
0.42531,-0.092838,0.4212,-0.40009,0.12602,0.22801,-0.2389,0.0043606
0.42101,-0.079588,0.42188,-0.398,0.12871,0.22221,-0.24114,-0.00040915
0.41621,-0.066259,0.42259,-0.39564,0.1315,0.2162,-0.24341,-0.0052544
0.41088,-0.052861,0.42332,-0.39301,0.13436,0.20999,-0.2457,-0.010168
0.40502,-0.039406,0.42406,-0.39009,0.1373,0.2036,-0.248,-0.015142
0.39861,-0.025901,0.42478,-0.3869,0.14028,0.19702,-0.2503,-0.020168
0.39164,-0.012358,0.42548,-0.38342,0.1433,0.19028,-0.25258,-0.025239
0.38409,0.0012137,0.42613,-0.37966,0.14635,0.18336,-0.25484,-0.030346
0.37594,0.014805,0.42671,-0.37562,0.14941,0.1763,-0.25705,-0.03548
0.36719,0.028405,0.42722,-0.37129,0.15247,0.16908,-0.25922,-0.040632
0.35783,0.042006,0.42763,-0.36667,0.15551,0.16173,-0.26131,-0.045794
0.34784,0.055597,0.42793,-0.36177,0.15852,0.15424,-0.26333,-0.050956
0.33721,0.069169,0.4281,-0.35659,0.16148,0.14664,-0.26526,-0.056109
0.32593,0.082714,0.42811,-0.35112,0.16437,0.13893,-0.26708,-0.061243
0.314,0.096222,0.42796,-0.34537,0.16719,0.13112,-0.26879,-0.066348
0.3014,0.10969,0.42763,-0.33933,0.16991,0.12322,-0.27036,-0.071416
0.28813,0.12309,0.42709,-0.33302,0.17253,0.11525,-0.2718,-0.076435
0.27418,0.13644,0.42632,-0.32644,0.17502,0.1072,-0.27307,-0.081397
0.25955,0.14972,0.42532,-0.31958,0.17737,0.099093,-0.27417,-0.086292
0.24423,0.16292,0.42406,-0.31245,0.17957,0.090939,-0.27509,-0.091109
0.22822,0.17604,0.42252,-0.30505,0.18159,0.082747,-0.27581,-0.095839
0.21152,0.18906,0.42068,-0.29739,0.18343,0.074528,-0.27632,-0.10047
0.19412,0.20199,0.41853,-0.28947,0.18507,0.066292,-0.27661,-0.105
0.17602,0.21481,0.41605,-0.2813,0.18649,0.058051,-0.27666,-0.10941
0.15723,0.22753,0.41322,-0.27287,0.18768,0.049814,-0.27646,-0.1137
0.13774,0.24012,0.41002,-0.26421,0.18862,0.041592,-0.276,-0.11785
0.11757,0.25259,0.40643,-0.2553,0.1893,0.033396,-0.27526,-0.12185
0.0967,0.26494,0.40245,-0.24616,0.18971,0.025236,-0.27423,-0.12571
0.075152,0.27716,0.39804,-0.23679,0.18982,0.017123,-0.27291,-0.1294
0.052927,0.28923,0.3932,-0.22721,0.18964,0.0090656,-0.27127,-0.13292
0.030032,0.30117,0.38791,-0.2174,0.18913,0.0010753,-0.26931,-0.13626
0.0064759,0.31297,0.38215,-0.20739,0.1883,-0.0068384,-0.26701,-0.13942
-0.017733,0.32462,0.37591,-0.19718,0.18712,-0.014666,-0.26437,-0.14238
-0.042584,0.33612,0.36917,-0.18677,0.18559,-0.022397,-0.26137,-0.14514
-0.068065,0.34746,0.36192,-0.17618,0.18368,-0.030023,-0.258,-0.14769
-0.094164,0.35865,0.35414,-0.16541,0.1814,-0.037534,-0.25426,-0.15002
-0.12087,0.36969,0.34582,-0.15446,0.17873,-0.044922,-0.25013,-0.15214
-0.14816,0.38056,0.33695,-0.14335,0.17566,-0.052178,-0.2456,-0.15402
-0.17602,0.39128,0.32752,-0.13208,0.17218,-0.059293,-0.24067,-0.15568
-0.20445,0.40184,0.31751,-0.12067,0.16828,-0.066259,-0.23533,-0.15709
-0.23341,0.41224,0.30691,-0.10911,0.16395,-0.07307,-0.22956,-0.15826
-0.26288,0.42247,0.29572,-0.097415,0.15918,-0.079716,-0.22337,-0.15919
-0.29286,0.43255,0.28392,-0.085599,0.15397,-0.086191,-0.21674,-0.15987
-0.32331,0.44246,0.2715,-0.073664,0.14831,-0.092489,-0.20966,-0.16029
-0.35422,0.45221,0.25847,-0.06162,0.14219,-0.098602,-0.20215,-0.16045
-0.38556,0.4618,0.2448,-0.049475,0.1356,-0.10453,-0.19418,-0.16036
-0.41731,0.47124,0.23051,-0.037236,0.12855,-0.11025,-0.18575,-0.16
-0.44944,0.48051,0.21557,-0.024912,0.12102,-0.11578,-0.17686,-0.15939
-0.48192,0.48963,0.19999,-0.012509,0.11302,-0.1211,-0.16751,-0.15851
-0.51473,0.49859,0.18376,-3.6801e-05,0.10454,-0.12621,-0.1577,-0.15737
