-0.024471,-0.31649,1.7535,-0.65178,0.69613,0.2963,-0.9488,0.21001
-0.14924,-0.27169,1.6385,-0.61908,0.61666,0.30332,-0.87411,0.21737
-0.27345,-0.22656,1.5228,-0.58514,0.53735,0.30948,-0.79939,0.22395
-0.39703,-0.1812,1.4066,-0.54999,0.45822,0.31482,-0.72466,0.22978
-0.51989,-0.13569,1.2899,-0.51372,0.3793,0.31936,-0.64995,0.23489
-0.64196,-0.090102,1.1729,-0.47638,0.30062,0.32313,-0.57529,0.2393
-0.76317,-0.04453,1.0555,-0.43805,0.22223,0.32618,-0.50071,0.24306
-0.88343,0.00094587,0.93781,-0.39878,0.14414,0.32853,-0.42624,0.24619
-1.0027,0.046243,0.81995,-0.35866,0.066397,0.33023,-0.35192,0.24873
-1.1208,0.09128,0.70197,-0.31776,-0.010974,0.33131,-0.27777,0.25071
-1.2378,0.13597,0.58394,-0.27614,-0.087941,0.33181,-0.20383,0.25218
-1.3535,0.18024,0.46592,-0.23389,-0.16447,0.33176,-0.13012,0.25315
-1.4679,0.224,0.34801,-0.19108,-0.24053,0.33121,-0.056682,0.25368
-1.5808,0.26718,0.23025,-0.14779,-0.31609,0.3302,0.01646,0.2538
-1.6923,0.3097,0.11274,-0.10409,-0.39112,0.32876,0.089273,0.25354
-1.8022,0.35147,-0.0044547,-0.060071,-0.46558,0.32694,0.16173,0.25296
-1.9105,0.39242,-0.12126,-0.015802,-0.53944,0.32477,0.23379,0.25207
-2.0171,0.43248,-0.23761,0.028632,-0.61267,0.3223,0.30542,0.25093
-2.1218,0.47157,-0.35342,0.073152,-0.68525,0.31957,0.37661,0.24957
-2.2247,0.50962,-0.46862,0.11768,-0.75712,0.31661,0.4473,0.24803
-2.3257,0.54657,-0.58313,0.16213,-0.82827,0.31347,0.51748,0.24635
-2.4247,0.58234,-0.69688,0.20642,-0.89865,0.31019,0.5871,0.24457
-2.5215,0.61686,-0.80978,0.25047,-0.96824,0.3068,0.65614,0.24273
-2.6162,0.65008,-0.92178,0.29421,-1.037,0.30335,0.72457,0.24086
-2.7087,0.68192,-1.0328,0.33755,-1.1049,0.29987,0.79234,0.23901
-2.7989,0.71234,-1.1427,0.38041,-1.1719,0.29641,0.85943,0.23721
-2.8866,0.74128,-1.2515,0.42272,-1.238,0.29299,0.9258,0.23549
-2.972,0.76867,-1.3591,0.46439,-1.3031,0.28966,0.99143,0.2339
-3.0548,0.79447,-1.4654,0.50535,-1.3672,0.28645,1.0563,0.23246
-3.1351,0.81863,-1.5703,0.54552,-1.4303,0.2834,1.1203,0.23122
-3.2127,0.84111,-1.6738,0.58483,-1.4923,0.28054,1.1835,0.2302
-3.2876,0.86185,-1.7757,0.6232,-1.5532,0.2779,1.2457,0.22945
-3.3597,0.88083,-1.8761,0.66057,-1.613,0.27552,1.3071,0.22898
-3.429,0.898,-1.9747,0.69685,-1.6716,0.27342,1.3675,0.22883
-3.4953,0.91333,-2.0717,0.73199,-1.729,0.27164,1.4269,0.22903
-3.5588,0.9268,-2.1668,0.76591,-1.7852,0.2702,1.4853,0.22961
-3.6192,0.93836,-2.2601,0.79855,-1.8401,0.26913,1.5426,0.23059
-3.6765,0.948,-2.3513,0.82985,-1.8937,0.26846,1.5988,0.23199
-3.7308,0.95571,-2.4406,0.85974,-1.9459,0.2682,1.6539,0.23385
-3.7818,0.96145,-2.5277,0.88817,-1.9967,0.26838,1.7078,0.23618
-3.8297,0.96523,-2.6127,0.91508,-2.0462,0.26902,1.7605,0.239
-3.8742,0.96702,-2.6954,0.94041,-2.0942,0.27013,1.8119,0.24233
-3.9155,0.96683,-2.7758,0.96412,-2.1407,0.27175,1.8621,0.24619
-3.9534,0.96465,-2.8539,0.98616,-2.1857,0.27387,1.911,0.25058
